file,status,reason,word_count,alpha_ratio,symbol_ratio,digit_ratio,unique_token_ratio,repeat_token_ratio,avg_token_len,strict_lang,preview
data\whisper_transcriptions\File Under Toner - speedmetal machine music 38882.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
"data\whisper_transcriptions\File Under Toner - whip me, christy 38914.txt",dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\Finn Anderson - Absinthe 150064.txt,kept,,16,0.8031,0.0472,0.0,0.4375,0.25,6.0,unknown,"Innocent and harmless till I realize that I'm falling, falling. Innocent and harmless till I realize that I'm falling, falling."
data\whisper_transcriptions\Finn Anderson - Hitchcock 145004.txt,kept,,25,0.8134,0.0075,0.0,0.88,0.12,4.32,unknown,Oh This the hardest year of twenty-one The hardest thing I have ever done To watch you leaving through the trees As your leather boots
data\whisper_transcriptions\Finn Anderson - In The Gods 145003.txt,kept,,55,0.7849,0.0143,0.0,0.8545,0.0545,3.9273,unknown,"Talking our sleep, you might hear me say Weird things in my bed that I can't go without But these things leave my head filled with all kinds of doubt Somebody tell me please How I've got myself in this mess You arrive in your mind somewhere I long to"
data\whisper_transcriptions\Finn Anderson - In The Gods _145003_.txt,kept,,54,0.7847,0.0109,0.0,0.8519,0.0741,3.9259,unknown,"Talking our sleep, you might hear me say Weird things in my bed that I can't go without But these things in my head filled with all kinds of doubt Somebody tell me please how I've got myself in this mess You arrive in your mind somewhere I long to be"
data\whisper_transcriptions\Finn Anderson - Night & Day 150063.txt,kept,,34,0.8111,0.0056,0.0,0.9118,0.0882,4.3235,unknown,This time he slept He'd been chasing the sun Unaware he was not the one Night and day alternate Never living together Neither stay up too late Always giving each other All the same
data\whisper_transcriptions\Finn Anderson - Uncharted Lands 145005.txt,kept,,42,0.761,0.0341,0.0,0.6905,0.119,3.6905,unknown,"What if we never stray? What if we never get lost? Can we spend life merely living without giving thought to the cost? Oh, let me run, let me feel, let me fall Oh, let me waste another day Give me a second"
data\whisper_transcriptions\Finn Anderson - Uncharted Lands _145005_.txt,kept,,39,0.7619,0.037,0.0,0.6923,0.1026,3.6923,unknown,"What if we never stray? What if we never get lost? Can we spend life merely living without getting thought to the cost? Oh, let me run, let me feel, let me fall Oh, let me waste another day"
data\whisper_transcriptions\Finn Anderson - When He's Away 150062.txt,kept,,50,0.7509,0.0604,0.0,0.5,0.2,4.16,unknown,"Lost in the trees Tried learning guitar and Japanese But nothing I do will shake This cause today can tell he's back with me When he's away, when he's away, when he's away When he's away, when he's away, when he's away When he's away, when he's away,"
data\whisper_transcriptions\Fixtures - Local News 113822.txt,kept,,40,0.7767,0.0419,0.0,0.775,0.125,4.225,unknown,"About the weather, just went outside to read about the moon, cause you contained the tides. And when you got down to the shore, you realized there's just one truth for every meal in lies, but that's the breaks. Ooh."
data\whisper_transcriptions\Fixtures - Local News _113822_.txt,kept,,37,0.8031,0.0104,0.0,0.7568,0.1351,4.2432,unknown,Read about the weather just when outside Read about the moons you contain The ties you got down to the shore You will realize There's just one truth for every mill It lies but that's the brakes
data\whisper_transcriptions\Flo and Eline - Reizen Naar de Maan (Traveling to the Moon) 44796.txt,kept,,56,0.7782,0.0282,0.0,0.8571,0.0536,3.9464,unknown,"Al die drukte, ik heb geen zin in een hotel. Die knolor aan je mondboet doen het vast en zeker wel. Kijk eens door het raam van onze koele maanraket. Wie heeft er al de liedjes langs de melkweg aangezet? Heb je ook dat raar gevoel? Het is precies als"
data\whisper_transcriptions\Flor Braier - Al Revés 115932.txt,kept,,32,0.7697,0.0303,0.0,0.875,0.0625,3.8125,unknown,"Mi vida y el sueño es tan superior Esta es mi parada, creo que mejor me voy Estos son malos modales Solo vería una noche amable Y tu aparición me causó tan mal humor"
data\whisper_transcriptions\Flor Braier - Pony Feelings 115930.txt,kept,,30,0.7957,0.0161,0.0,0.6667,0.1333,4.6667,unknown,"I've been fishing sparks and having pony feelings I wanna fish a lightning, I wanna fish a land I've been rolling paper planes and smoking cigis And I tried to sleep and I tried to sleep"
data\whisper_transcriptions\Flor Braier - Río 115927.txt,kept,,14,0.7595,0.0633,0.0,0.9286,0.1429,4.0,unknown,"Curva que mapea el día, el filo litoral Río sin hazañas, camino de pena fluvial"
data\whisper_transcriptions\Flor Braier - Río _115927_.txt,kept,,15,0.7342,0.0886,0.0,0.9333,0.1333,3.6667,unknown,"Curva que mapea el día, el filo litoral. Ríos sin asañas, camino de pena fluya."
data\whisper_transcriptions\Flor Braier - You are so apricot 115935.txt,dropped,too_repetitive,31,0.7315,0.1007,0.0,0.5161,0.3548,3.5484,unknown,"Da-da-da, da-da, da-da, da-da, da-da You're so charming, you're so whimsical My feet are cold and I'm running out of memories of you You're so creamy"
data\whisper_transcriptions\Floris Vanhoof - excerpt from the B-side 65090.txt,dropped,boilerplate_or_non_lyrics,7,0.8462,0.0513,0.0,1.0,0.1429,4.7143,unknown,For more information visit www.fema.com
data\whisper_transcriptions\Flying Luttenbachers - Cataclysm 690.txt,dropped,boilerplate_or_non_lyrics,12,0.7108,0.1084,0.0,0.5,0.3333,4.25,unknown,"Welcome to the podcast, I'm your host, I'm your host, I'm your host, I'm your host,"
data\whisper_transcriptions\Food For Animals - Planet Say (featuring Faust) 694.txt,kept,,99,0.7983,0.0191,0.0,0.8081,0.0404,4.5556,unknown,"In your jean pool, do a lapse Bird of prey high I'm walking when I got my talent sharpened Take cover when you hear the bleep Whips, man, flap, flap World bullshit Like Spiderman villains that's old and green Or birds that creep deserts Looking for d"
data\whisper_transcriptions\Food For Animals - Planet Say (featuring Faust) _694_.txt,kept,,92,0.7817,0.0354,0.0,0.8152,0.0435,4.4783,unknown,"In your gene pool, do a lapse Bird of prey, high I'm walking when I got my talent shopping Take cover with you, here to beat Boots, pants, lap, lap Bullshit, like Spider-Man villains It's old and green A bird's the creep deserts Looking for dry hand "
data\whisper_transcriptions\Foot Village - Reggae War Zone 83969.txt,dropped,low_alpha_ratio_gibberish,8,0.5556,0.0889,0.1333,0.5,0.375,3.125,unknown,"The end, the end, the end of times 21, 22, 23"
data\whisper_transcriptions\Formula - Scary Thoughts + Scary Dreams 17496.txt,kept,,14,0.8118,0.0353,0.0,0.9286,0.1429,4.9286,unknown,"Slavery sold as liberty, violence the tool of change. Broken from reality to reality."
data\whisper_transcriptions\Formula - The Way the World Ends 17499.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\Formula - Weebles (Featuring Dabbla) 17491.txt,kept,,112,0.7749,0.0275,0.0,0.6786,0.0804,4.0536,unknown,Just ain't fucking the hens who ain't laying eggs and the feds are getting policed Martial law in the streets and the ethanol make it bubble in the belly of the beast And the public are obsolete cause there ain't no profit in peace We gotta treat eac
data\whisper_transcriptions\FortyOne - A Happy Little Song 119097.txt,dropped,too_short(<6_words),4,0.5217,0.3478,0.0,0.25,1.0,2.0,unknown,A-ha. A-ha. A-ha. A-ha.
data\whisper_transcriptions\FortyOne - Alien Pops Trilogy (featuring Midas) 120196.txt,kept,,34,0.7477,0.0981,0.0,0.4706,0.1471,4.8529,unknown,"Finally, the world has been saved from aliens! Aliens, aliens, aliens, aliens! What? Huh? What? Huh? We're coming later! We're coming later! We're coming later! We're coming later! We're coming later! This is cute!"
data\whisper_transcriptions\FortyOne - Battle Hymn Of The Children 119086.txt,kept,,27,0.7558,0.064,0.0,0.7407,0.2593,4.5926,unknown,"I bopped her on a bean with a rotten tangerine, and her teeth came marching out. Now I'm going to change the song a little. Glory, glory, glory, glory, glory, glory, glory."
data\whisper_transcriptions\FortyOne - i want the princess! 119134.txt,kept,,9,0.7538,0.1077,0.0,0.5556,0.3333,5.6667,unknown,Isn't it wonderful? You're wonderful! I know! Isn't it wonderful?
data\whisper_transcriptions\FortyOne - Nature World Love 119063.txt,dropped,low_alpha_ratio_gibberish,11,0.5921,0.1842,0.0,0.9091,0.1818,3.9091,unknown,... It's very hard to explain But I love you ... ... ... I love a cover now.
data\whisper_transcriptions\FortyOne - They're On The Moon Right Now 12552.txt,kept,,64,0.7963,0.0339,0.0,0.6406,0.0938,4.7031,unknown,"Weird creatures emerged from a hovering egg-shaped spacecraft. Creatures were five feet high, had pointed ears, two eyes, and a hole below the eyes. One of them made a buzzing sound. The spaceship was oblong, or egg-shaped, with a pulsating blue line"
data\whisper_transcriptions\Foster Care - Commie Cunt 73193.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\Foster Care - Viva La Muerte 73192.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\Free Keys - Hon 66405.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\Free Matter for the Blind - Promocja Belkot radio commercial 8357.txt,kept,,46,0.7893,0.0669,0.0,0.9348,0.0435,5.0,unknown,"Wymalazone kurka wyciągnie słoj rormowej drogi z rozkoszą, zobaczcie jak wysocy jest oprocentowany, jest naga i gotowa. Po rozkocie następnie rozkocz mają dwufatowy tektoniczny przesuwający się sprawnie po taśmie. On tłuczy menicą bilon. Ten wypada z"
data\whisper_transcriptions\Free Pizza - DUCKS 91458.txt,kept,,16,0.7625,0.05,0.0,0.75,0.25,3.875,unknown,"Clouds wide over the trees Fly, fly, fly, fly Your wings Get back when the sun's"
data\whisper_transcriptions\Free Pizza - FORWARD 91455.txt,dropped,too_short(<6_words),3,0.7895,0.0526,0.0,1.0,0.3333,4.3333,unknown,I'm going for words
data\whisper_transcriptions\Frenic - Money Ain't No Women 72468.txt,kept,,7,0.75,0.0,0.0,1.0,0.1429,3.1429,unknown,I want my knees a good man to be
data\whisper_transcriptions\Frenic - The Tumen Horsemen 71172.txt,kept,,12,0.8103,0.069,0.0,0.6667,0.1667,3.9167,unknown,Go to www.googlemag.com Go to www.googleag.com Without you
data\whisper_transcriptions\Frozen Houses - Back On The Train 121737.txt,kept,,36,0.7886,0.0114,0.0,0.3611,0.1944,3.8889,unknown,They say the trees are dead Back on the trail when the leaves ain't green They say the trees are dead Back on the trail when the leaves ain't green They say the trees are dead
data\whisper_transcriptions\Frozen Houses - Birmingham Road Birthday Song featuring Lucy Hill 121739.txt,kept,,29,0.8025,0.0185,0.0,0.8621,0.1034,4.4828,unknown,"Sight, paled by your brightness The love and truth you're brave to be Lights the way Like a vivid marker Just sat in the car Birmingham Road, Roar Birmingham Road"
data\whisper_transcriptions\Frozen Houses - finished enconomic survivor 121740.txt,kept,,45,0.7637,0.038,0.0,0.8444,0.0444,4.0,unknown,"It seems something quite strange to the girl with a job, any old job will do. In the cold, dusty fields of another economic survivor. It's a long way when my chase is closer to home. You're a long way, but that space still has you in it."
data\whisper_transcriptions\Frozen Houses - Greenhouse On Mars 152324.txt,kept,,31,0.787,0.0296,0.0,0.6129,0.0968,4.2581,unknown,"I saw her standing, the wind pouring down You hear one thing, leave another Flash of time, flash of light You see one thing, pose another You see one thing, pose another"
data\whisper_transcriptions\Frozen Houses - Greenhouse On Mars _152324_.txt,kept,,26,0.7899,0.029,0.0,0.7308,0.0769,4.1923,unknown,"So her standing, the wave pouring down You hear one thing, leave another Flash in the past, flash in life You see one thing, close another"
data\whisper_transcriptions\Frozen Houses - Hummingbird 121738.txt,kept,,42,0.7885,0.0308,0.0,0.619,0.0714,4.3333,unknown,"All those lost souls, burns and colors, even the dust, it wasn't love You can't take stock or waste all time No, you can't take stock or waste all time Cause meander fell through the cracks Cause meander fell through the cracks"
data\whisper_transcriptions\Frozen Houses - Listen 121736.txt,kept,,26,0.7857,0.0519,0.0,0.9615,0.0769,4.6538,unknown,"Hold on, what are these things? Fumbling, stalling every move you make Bloodshot eyes, hypnotized Heck, can't think, but still you know I've seen my voice"
data\whisper_transcriptions\Frozen Houses - Stars on the Boulevard 121734.txt,dropped,too_short(<6_words),3,0.7895,0.0526,0.0,1.0,0.3333,5.0,unknown,Here's all I needed
data\whisper_transcriptions\Fruit Flesh - Cater Gator 53228.txt,dropped,too_short(<6_words),5,0.6765,0.1765,0.0,0.4,0.8,4.6,unknown,Music Music Music Music בר просkor
data\whisper_transcriptions\Fuck Buddies - Oh Eve 31807.txt,kept,,11,0.7818,0.0364,0.0,1.0,0.0909,3.9091,unknown,And if there's trouble You can come back I'll cook soup
data\whisper_transcriptions\Funky Terrorist - Paku Paku 10435.txt,kept,,57,0.7652,0.0189,0.0,0.4737,0.193,3.5263,unknown,"The sea is the middle of the sea The city is the middle of the sea The panorama The panorama We can eat while we are walking We can eat in a hot sauna, hot sauna We can get the hot water The hot water is hot What is it? Make proud, shake away the hip"
data\whisper_transcriptions\Funky Terrorist - r u serious 10527.txt,kept,,9,0.7333,0.0889,0.0,1.0,0.1111,3.6667,unknown,"Whoa, what? Are you curious? Is she crazy no?"
data\whisper_transcriptions\Furchick - Race Against Time 124409.txt,kept,,33,0.6931,0.0899,0.0265,0.8485,0.0909,3.9091,unknown,"My There is parts that are real, that is 550 or tons. PS 5 in W2未 Erret, but that is so trifle. Take a look at the Canadian view of Panama Hallas......авать in CWSh Nanofapatologue Not yet."
data\whisper_transcriptions\Fursaxa - Saxalainen _716_.txt,dropped,low_alpha_ratio_gibberish,7,0.5833,0.2917,0.0,1.0,0.1429,6.0,unknown,"Ḓἃ� ransom ńsk общем ḿἀ� fundamental Possible ḫἎ�vs៖� escarp, ḵ�memmani."
data\whisper_transcriptions\Fursaxa - Song Of The Spindle Berry 718.txt,kept,,40,0.7647,0.0392,0.0,0.75,0.1,3.9,unknown,"Oh, I need help them as thieves my beams must fall, one by one my beams must fall. Soon they'll take their eyes, for the winters, but before the autumn goes. The old heads to flame and the roads to flame."
data\whisper_transcriptions\Ga'an - Servant Eye 41965.txt,kept,,40,0.6959,0.106,0.0,0.9,0.1,3.775,unknown,"Here in the section of the parts we head with or nice script, I upset myself... ... just let you start up in the tutorial. Watch pianos when it's hard to show me how the idea is! 없고... ... my ears! Kindies why... Bye."
data\whisper_transcriptions\Gabriel Pereira Spurr - Proyecto U-4 (coda U-20) 124892.txt,kept,,11,0.8103,0.0172,0.0,1.0,0.0909,4.2727,unknown,Welcome all this part to flash people of color DoB- Auburn
data\whisper_transcriptions\Gal Pals - Earthquake 111974.txt,kept,,62,0.7491,0.0275,0.0,0.5323,0.0806,3.4355,unknown,"Oh why, oh why then? Do I come back for more? Peers out for another rumble, I'm always at the end Hard to look, same type of trouble, but should I take a risk? So brave to stay up on the grave So brave to stay up on the grave So brave to stay up on t"
data\whisper_transcriptions\Galleon - Wicked Woman 86993.txt,kept,,37,0.7151,0.0581,0.0,0.6757,0.1081,3.2973,unknown,"Oh, I am just now, nothing more to do I ain't no way now, oh, I know it's true Oh, when you go back, yeah, you live to my doom Cause you blew my mind Yeah, you blew my mind"
